x,y,z,heading_angle,speed,curvature,longitude, latitude,altitude,attribute
247094.2537,3488561.096,13.666667,119.354762,0,0.001332,120.337152,31.504259,13.666667,0
247094.1788,3488561.236,13.66619,119.335715,0,0.002094,120.337151,31.50426,13.66619,0
247094.1055,3488561.373,13.665714,119.310953,0,0.002779,120.33715,31.504261,13.665714,0
247094.0311,3488561.513,13.665238,119.278096,0,0.003625,120.337149,31.504262,13.665238,0
247093.9591,3488561.65,13.664762,119.239048,0,0.004405,120.337148,31.504264,13.664762,0
247093.8859,3488561.789,13.664286,119.191905,0,0.005225,120.337148,31.504265,13.664286,0
247093.8145,3488561.926,13.66381,119.138572,0,0.006036,120.337147,31.504266,13.66381,0
247093.7421,3488562.065,13.663333,119.075715,0,0.00699,120.337146,31.504267,13.663333,0
247093.672,3488562.202,13.662857,119.005715,0,0.007954,120.337145,31.504269,13.662857,0
247093.6008,3488562.341,13.662381,118.925715,0,0.008931,120.337145,31.50427,13.662381,0
247093.5314,3488562.478,13.661905,118.838572,0,0.00993,120.337144,31.504271,13.661905,0
247093.4611,3488562.617,13.661429,118.741905,0,0.010824,120.337143,31.504272,13.661429,0
247093.3926,3488562.753,13.660952,118.639524,0,0.011701,120.337142,31.504273,13.660952,0
247093.3232,3488562.892,13.660476,118.528572,0,0.012456,120.337141,31.504275,13.660476,0
247093.2559,3488563.029,13.66,118.412857,0,0.013267,120.337141,31.504276,13.66,0
247093.1876,3488563.168,13.659524,118.288572,0,0.01399,120.33714,31.504277,13.659524,0
247093.1213,3488563.305,13.659048,118.159524,0,0.014826,120.337139,31.504278,13.659048,0
247093.0542,3488563.444,13.658571,118.022857,0,0.015414,120.337138,31.50428,13.658571,0
247092.9887,3488563.581,13.658095,117.883333,0,0.016044,120.337138,31.504281,13.658095,0
247092.9225,3488563.721,13.657619,117.737143,0,0.016502,120.337137,31.504282,13.657619,0
247092.8582,3488563.858,13.656667,117.590476,0,0.016883,120.337136,31.504283,13.656667,0
247092.793,3488563.998,13.65619,117.439524,0,0.017049,120.337136,31.504285,13.65619,0
247092.7284,3488564.139,13.655714,117.28619,0,0.017318,120.337135,31.504286,13.655714,0
247092.6641,3488564.279,13.655238,117.131905,0,0.01743,120.337134,31.504287,13.655238,0
247092.6006,3488564.42,13.654762,116.976666,0,0.017538,120.337133,31.504288,13.654762,0
247092.5369,3488564.561,13.654286,116.820476,0,0.017624,120.337133,31.50429,13.654286,0
247092.4736,3488564.702,13.65381,116.663333,0,0.017727,120.337132,31.504291,13.65381,0
247092.4106,3488564.843,13.653333,116.505714,0,0.017774,120.337131,31.504292,13.653333,0
247092.3482,3488564.985,13.652381,116.348095,0,0.017768,120.337131,31.504293,13.652381,0
247092.2856,3488565.127,13.651429,116.190476,0,0.017745,120.33713,31.504295,13.651429,0
247092.2235,3488565.269,13.650476,116.033333,0,0.017678,120.337129,31.504296,13.650476,0
247092.1616,3488565.412,13.649524,115.87619,0,0.017664,120.337129,31.504297,13.649524,0
247092.1002,3488565.554,13.648571,115.718095,0,0.017752,120.337128,31.504298,13.648571,0
247092.039,3488565.697,13.647619,115.559048,0,0.017848,120.337127,31.5043,13.647619,0
247091.9784,3488565.841,13.646667,115.399047,0,0.017933,120.337127,31.504301,13.646667,0
247091.9177,3488565.984,13.64619,115.239047,0,0.017905,120.337126,31.504302,13.64619,0
247091.8577,3488566.129,13.645714,115.079047,0,0.017886,120.337125,31.504304,13.645714,0
247091.7976,3488566.273,13.645238,114.919047,0,0.017853,120.337125,31.504305,13.645238,0
247091.7381,3488566.418,13.644286,114.757619,0,0.017989,120.337124,31.504306,13.644286,0
247091.6788,3488566.563,13.643333,114.595714,0,0.018024,120.337123,31.504307,13.643333,0
247091.62,3488566.709,13.642381,114.432857,0,0.018098,120.337123,31.504309,13.642381,0
247091.5612,3488566.854,13.641429,114.269524,0,0.018127,120.337122,31.50431,13.641429,0
247091.5028,3488567.001,13.640476,114.104762,0,0.018242,120.337121,31.504311,13.640476,0
247091.4457,3488567.145,13.639524,113.942381,0,0.018286,120.337121,31.504313,13.639524,0
247091.3878,3488567.292,13.638571,113.77619,0,0.01833,120.33712,31.504314,13.638571,0
247091.3312,3488567.437,13.637619,113.611905,0,0.018427,120.337119,31.504315,13.637619,0
247091.2738,3488567.585,13.636667,113.44381,0,0.018462,120.337119,31.504317,13.636667,0
247091.2178,3488567.731,13.635714,113.277619,0,0.018565,120.337118,31.504318,13.635714,0
247091.1611,3488567.88,13.634286,113.108571,0,0.018497,120.337117,31.504319,13.634286,0
247091.1058,3488568.027,13.633333,112.942381,0,0.018493,120.337117,31.50432,13.633333,0
247091.0497,3488568.177,13.632381,112.773333,0,0.018413,120.337116,31.504322,13.632381,0
247090.9949,3488568.325,13.631429,112.606667,0,0.018458,120.337116,31.504323,13.631429,0
247090.9395,3488568.476,13.630476,112.437143,0,0.018381,120.337115,31.504324,13.630476,0
247090.8855,3488568.625,13.629524,112.270952,0,0.018318,120.337114,31.504326,13.629524,0
247090.8308,3488568.777,13.628571,112.102381,0,0.018185,120.337114,31.504327,13.628571,0
247090.7773,3488568.927,13.627619,111.937619,0,0.018077,120.337113,31.504328,13.627619,0
247090.7232,3488569.08,13.62619,111.77,0,0.018003,120.337113,31.50433,13.62619,0
247090.6703,3488569.231,13.624762,111.606191,0,0.017887,120.337112,31.504331,13.624762,0
247090.6165,3488569.385,13.623333,111.439524,0,0.017816,120.337111,31.504333,13.623333,0
247090.5639,3488569.537,13.622381,111.277143,0,0.017646,120.337111,31.504334,13.622381,0
247090.5106,3488569.692,13.621429,111.112857,0,0.017478,120.33711,31.504335,13.621429,0
247090.4585,3488569.845,13.620476,110.952857,0,0.017294,120.33711,31.504337,13.620476,0
247090.4057,3488570.001,13.619524,110.790953,0,0.017123,120.337109,31.504338,13.619524,0
247090.3543,3488570.155,13.618571,110.634286,0,0.016852,120.337108,31.504339,13.618571,0
247090.3023,3488570.312,13.617619,110.477143,0,0.016555,120.337108,31.504341,13.617619,0
247090.2515,3488570.467,13.61619,110.324762,0,0.016317,120.337107,31.504342,13.61619,0
247090.2,3488570.626,13.614762,110.171429,0,0.01607,120.337107,31.504344,13.614762,0
247090.1497,3488570.782,13.613333,110.022857,0,0.015833,120.337106,31.504345,13.613333,0
247090.0987,3488570.941,13.611905,109.87381,0,0.015555,120.337105,31.504346,13.611905,0
247090.0488,3488571.098,13.610952,109.728572,0,0.015403,120.337105,31.504348,13.610952,0
247089.9981,3488571.258,13.61,109.582381,0,0.015179,120.337104,31.504349,13.61,0
247089.9486,3488571.416,13.609048,109.44,0,0.015029,120.337104,31.504351,13.609048,0
247089.8983,3488571.577,13.608095,109.296666,0,0.014813,120.337103,31.504352,13.608095,0
247089.849,3488571.736,13.607143,109.157143,0,0.014655,120.337103,31.504354,13.607143,0
247089.7991,3488571.898,13.60619,109.015714,0,0.014549,120.337102,31.504355,13.60619,0
247089.7502,3488572.057,13.605238,108.878095,0,0.014394,120.337102,31.504356,13.605238,0
247089.7007,3488572.22,13.60381,108.739047,0,0.014238,120.337101,31.504358,13.60381,0
247089.6522,3488572.381,13.602857,108.604762,0,0.013981,120.3371,31.504359,13.602857,0
247089.6031,3488572.545,13.601905,108.47,0,0.013732,120.3371,31.504361,13.601905,0
247089.5553,3488572.706,13.600952,108.340476,0,0.013424,120.337099,31.504362,13.600952,0
247089.5069,3488572.872,13.6,108.210476,0,0.013191,120.337099,31.504364,13.6,0
247089.4596,3488573.034,13.599048,108.084761,0,0.012969,120.337098,31.504365,13.599048,0
247089.4117,3488573.2,13.597619,107.959047,0,0.012697,120.337098,31.504367,13.597619,0
247089.3648,3488573.363,13.59619,107.838095,0,0.012424,120.337097,31.504368,13.59619,0
247089.3174,3488573.53,13.594762,107.717142,0,0.01217,120.337097,31.50437,13.594762,0
247089.2709,3488573.694,13.593333,107.599523,0,0.012034,120.337096,31.504371,13.593333,0
247089.2236,3488573.862,13.592381,107.481428,0,0.011834,120.337096,31.504373,13.592381,0
247089.1774,3488574.027,13.591429,107.367142,0,0.01165,120.337095,31.504374,13.591429,0
247089.1306,3488574.195,13.590476,107.25238,0,0.011458,120.337094,31.504376,13.590476,0
247089.0848,3488574.361,13.589524,107.141904,0,0.011214,120.337094,31.504377,13.589524,0
247089.0384,3488574.53,13.588571,107.033333,0,0.010794,120.337093,31.504379,13.588571,0
247088.9932,3488574.697,13.587619,106.93,0,0.010448,120.337093,31.50438,13.587619,0
247088.9473,3488574.867,13.586667,106.829047,0,0.009999,120.337092,31.504382,13.586667,0
247088.9027,3488575.034,13.585714,106.734286,0,0.009551,120.337092,31.504383,13.585714,0
247088.8574,3488575.205,13.584762,106.642381,0,0.009072,120.337091,31.504385,13.584762,0
247088.8131,3488575.373,13.58381,106.557619,0,0.00851,120.337091,31.504386,13.58381,0
247088.7681,3488575.545,13.582857,106.477619,0,0.007869,120.33709,31.504388,13.582857,0
247088.7241,3488575.714,13.582381,106.404762,0,0.007289,120.33709,31.504389,13.582381,0
247088.6792,3488575.886,13.581905,106.33619,0,0.006717,120.337089,31.504391,13.581905,0
247088.6352,3488576.056,13.581429,106.27381,0,0.006217,120.337089,31.504392,13.581429,0
247088.5903,3488576.229,13.580952,106.215238,0,0.005716,120.337088,31.504394,13.580952,0
247088.5463,3488576.399,13.580476,106.162381,0,0.005246,120.337088,31.504395,13.580476,0
247088.5014,3488576.573,13.58,106.113334,0,0.004767,120.337087,31.504397,13.58,0
247088.4574,3488576.744,13.58,106.07,0,0.004285,120.337087,31.504398,13.58,0
247088.4125,3488576.918,13.58,106.030476,0,0.003829,120.337086,31.5044,13.58,0
247088.3674,3488577.093,13.58,105.996191,0,0.003312,120.337086,31.504402,13.58,0
247088.3224,3488577.269,13.58,105.965715,0,0.002939,120.337085,31.504403,13.58,0
247088.2772,3488577.444,13.58,105.940477,0,0.002428,120.337085,31.504405,13.58,0
247088.2321,3488577.62,13.58,105.919048,0,0.002059,120.337084,31.504406,13.58,0
247088.1867,3488577.797,13.58,105.903334,0,0.001507,120.337084,31.504408,13.58,0
247088.1412,3488577.973,13.58,105.890477,0,0.001231,120.337083,31.504409,13.58,0
247088.0956,3488578.15,13.58,105.881429,0,0.000864,120.337083,31.504411,13.58,0
247088.0499,3488578.327,13.58,105.874286,0,0.000682,120.337082,31.504413,13.58,0
247088.0039,3488578.505,13.58,105.870001,0,0.000408,120.337082,31.504414,13.58,0
247087.9578,3488578.682,13.58,105.867143,0,0.000272,120.337081,31.504416,13.58,0
247087.9116,3488578.86,13.58,105.866667,0,0.000045,120.33708,31.504417,13.58,0
247087.8654,3488579.038,13.58,105.866667,0,0,120.33708,31.504419,13.58,0
247087.819,3488579.217,13.58,105.866667,0,0,120.337079,31.504421,13.58,0
247087.7725,3488579.396,13.58,105.866191,0,0.000045,120.337079,31.504422,13.58,0
247087.726,3488579.575,13.579524,105.864286,0,0.00018,120.337078,31.504424,13.579524,0
247087.6796,3488579.754,13.579048,105.861429,0,0.000269,120.337078,31.504425,13.579048,0
247087.6329,3488579.934,13.578571,105.858095,0,0.000313,120.337077,31.504427,13.578571,0
247087.5862,3488580.114,13.578095,105.854762,0,0.000313,120.337077,31.504429,13.578095,0
247087.5394,3488580.294,13.577619,105.851429,0,0.000313,120.337076,31.50443,13.577619,0
247087.4925,3488580.474,13.577143,105.848095,0,0.000312,120.337076,31.504432,13.577143,0
247087.4454,3488580.655,13.576667,105.844286,0,0.000356,120.337075,31.504433,13.576667,0
247087.3992,3488580.832,13.57619,105.839524,0,0.000453,120.337075,31.504435,13.57619,0
247087.3521,3488581.014,13.575714,105.834286,0,0.000488,120.337074,31.504437,13.575714,0
247087.3059,3488581.192,13.575238,105.829047,0,0.000497,120.337073,31.504438,13.575238,0
247087.2587,3488581.373,13.574762,105.823809,0,0.000487,120.337073,31.50444,13.574762,0
247087.2125,3488581.552,13.574286,105.819047,0,0.000451,120.337072,31.504441,13.574286,0
247087.1654,3488581.734,13.57381,105.814761,0,0.000397,120.337072,31.504443,13.57381,0
247087.1193,3488581.913,13.573333,105.809999,0,0.000449,120.337071,31.504445,13.573333,0
247087.0722,3488582.096,13.572381,105.805238,0,0.00044,120.337071,31.504446,13.572381,0
247087.026,3488582.276,13.571429,105.800476,0,0.000448,120.33707,31.504448,13.571429,0
247086.9788,3488582.459,13.570476,105.795238,0,0.000483,120.33707,31.50445,13.570476,0
247086.9325,3488582.64,13.569524,105.789999,0,0.000491,120.337069,31.504451,13.569524,0
247086.8852,3488582.824,13.568571,105.785237,0,0.000438,120.337069,31.504453,13.568571,0
247086.8386,3488583.004,13.567619,105.780475,0,0.000445,120.337068,31.504455,13.567619,0
247086.7911,3488583.189,13.566667,105.774285,0,0.000567,120.337068,31.504456,13.566667,0
247086.7446,3488583.37,13.56619,105.767618,0,0.000621,120.337067,31.504458,13.56619,0
247086.6971,3488583.555,13.565714,105.759047,0,0.000783,120.337066,31.504459,13.565714,0
247086.6506,3488583.737,13.565238,105.749047,0,0.000929,120.337066,31.504461,13.565238,0
247086.6032,3488583.923,13.564286,105.737619,0,0.00104,120.337065,31.504463,13.564286,0
247086.5569,3488584.106,13.563333,105.724762,0,0.001191,120.337065,31.504464,13.563333,0
247086.5095,3488584.292,13.562381,105.710476,0,0.001297,120.337064,31.504466,13.562381,0
247086.4632,3488584.475,13.561429,105.694762,0,0.001451,120.337064,31.504468,13.561429,0
247086.4159,3488584.662,13.560476,105.677619,0,0.001551,120.337063,31.504469,13.560476,0
247086.3695,3488584.846,13.559524,105.659524,0,0.001666,120.337063,31.504471,13.559524,0
247086.3221,3488585.034,13.558571,105.639523,0,0.001804,120.337062,31.504473,13.558571,0
247086.2756,3488585.218,13.557619,105.618571,0,0.001923,120.337062,31.504474,13.557619,0
247086.2281,3488585.406,13.556667,105.595714,0,0.002055,120.337061,31.504476,13.556667,0
247086.1816,3488585.591,13.555714,105.571905,0,0.002179,120.337061,31.504478,13.555714,0
247086.1341,3488585.78,13.554286,105.547143,0,0.00222,120.33706,31.504479,13.554286,0
247086.0876,3488585.966,13.553333,105.521428,0,0.002346,120.337059,31.504481,13.553333,0
247086.0402,3488586.155,13.552381,105.494286,0,0.002426,120.337059,31.504483,13.552381,0
247085.993,3488586.345,13.551429,105.466667,0,0.002464,120.337058,31.504484,13.551429,0
247085.9456,3488586.535,13.550476,105.438572,0,0.002503,120.337058,31.504486,13.550476,0
247085.8983,3488586.725,13.549524,105.410477,0,0.002499,120.337057,31.504488,13.549524,0
247085.8511,3488586.916,13.548571,105.382381,0,0.002497,120.337057,31.50449,13.548571,0
247085.8039,3488587.107,13.547619,105.355238,0,0.002409,120.337056,31.504491,13.547619,0
247085.7566,3488587.298,13.546667,105.329524,0,0.00228,120.337056,31.504493,13.546667,0
247085.7093,3488587.489,13.545714,105.305715,0,0.002108,120.337055,31.504495,13.545714,0
247085.662,3488587.681,13.544762,105.28381,0,0.001938,120.337055,31.504496,13.544762,0
247085.6146,3488587.873,13.544286,105.263334,0,0.00181,120.337054,31.504498,13.544286,0
247085.5672,3488588.065,13.54381,105.244762,0,0.00164,120.337053,31.5045,13.54381,0
247085.5199,3488588.257,13.543333,105.227619,0,0.001513,120.337053,31.504502,13.543333,0
247085.4727,3488588.449,13.542857,105.211429,0,0.001428,120.337052,31.504503,13.542857,0
247085.4255,3488588.641,13.542381,105.196667,0,0.001301,120.337052,31.504505,13.542381,0
247085.3782,3488588.834,13.541905,105.183334,0,0.001175,120.337051,31.504507,13.541905,0
247085.331,3488589.026,13.541429,105.171429,0,0.001048,120.337051,31.504508,13.541429,0
247085.2838,3488589.219,13.540952,105.16,0,0.001006,120.33705,31.50451,13.540952,0
247085.2366,3488589.411,13.540476,105.15,0,0.00088,120.33705,31.504512,13.540476,0
247085.1894,3488589.604,13.539524,105.14,0,0.00088,120.337049,31.504514,13.539524,0
247085.1422,3488589.796,13.539048,105.130953,0,0.000796,120.337049,31.504515,13.539048,0
247085.095,3488589.989,13.539048,105.122858,0,0.000712,120.337048,31.504517,13.539048,0
247085.0479,3488590.182,13.538571,105.116191,0,0.000587,120.337047,31.504519,13.538571,0
247085.0016,3488590.37,13.538095,105.110477,0,0.000513,120.337047,31.50452,13.538095,0
247084.9544,3488590.563,13.537619,105.104762,0,0.000504,120.337046,31.504522,13.537619,0
247084.9083,3488590.751,13.537143,105.099048,0,0.000514,120.337046,31.504524,13.537143,0
247084.8612,3488590.943,13.536667,105.09381,0,0.000463,120.337045,31.504526,13.536667,0
247084.8152,3488591.131,13.53619,105.089048,0,0.000429,120.337045,31.504527,13.53619,0
247084.7684,3488591.323,13.535714,105.084762,0,0.000379,120.337044,31.504529,13.535714,0
247084.7225,3488591.51,13.535238,105.080953,0,0.000344,120.337044,31.504531,13.535238,0
247084.6758,3488591.701,13.534762,105.076667,0,0.000381,120.337043,31.504532,13.534762,0
247084.6301,3488591.888,13.534286,105.072857,0,0.000346,120.337043,31.504534,13.534286,0
247084.5837,3488592.078,13.53381,105.068571,0,0.000383,120.337042,31.504536,13.53381,0
247084.5383,3488592.264,13.533333,105.064762,0,0.000348,120.337042,31.504537,13.533333,0
247084.4922,3488592.452,13.532857,105.06238,0,0.000214,120.337041,31.504539,13.532857,0
247084.4471,3488592.636,13.532381,105.060952,0,0.000132,120.33704,31.504541,13.532381,0
247084.4015,3488592.822,13.531905,105.059523,0,0.00013,120.33704,31.504542,13.531905,0
247084.3571,3488593.003,13.531429,105.059048,0,0.000044,120.337039,31.504544,13.531429,0
247084.3123,3488593.186,13.530476,105.059048,0,0,120.337039,31.504546,13.530476,0
247084.2688,3488593.365,13.529524,105.059523,0,0.000045,120.337038,31.504547,13.529524,0
247084.2249,3488593.545,13.529048,105.061905,0,0.000225,120.337038,31.504549,13.529048,0
247084.1823,3488593.719,13.528571,105.064762,0,0.000278,120.337037,31.50455,13.528571,0
247084.1395,3488593.894,13.527619,105.068571,0,0.000368,120.337037,31.504552,13.527619,0
247084.0979,3488594.064,13.527143,105.072381,0,0.00038,120.337036,31.504554,13.527143,0
247084.0562,3488594.235,13.526667,105.077143,0,0.000474,120.337036,31.504555,13.526667,0
247084.0159,3488594.399,13.52619,105.082857,0,0.000588,120.337036,31.504557,13.52619,0
247083.9756,3488594.564,13.525714,105.089048,0,0.000637,120.337035,31.504558,13.525714,0
247083.9367,3488594.723,13.525238,105.095714,0,0.000713,120.337035,31.504559,13.525238,0
247083.8979,3488594.881,13.524762,105.10381,0,0.000868,120.337034,31.504561,13.524762,0
247083.8591,3488595.039,13.524286,105.112857,0,0.000971,120.337034,31.504562,13.524286,0
247083.8197,3488595.199,13.523333,105.123333,0,0.001107,120.337033,31.504564,13.523333,0
247083.7807,3488595.358,13.522381,105.135238,0,0.001272,120.337033,31.504565,13.522381,0
247083.7414,3488595.517,13.521429,105.148571,0,0.001417,120.337032,31.504567,13.521429,0
247083.7029,3488595.673,13.520476,105.162381,0,0.001499,120.337032,31.504568,13.520476,0
247083.6645,3488595.829,13.519524,105.17619,0,0.001504,120.337031,31.504569,13.519524,0
247083.6267,3488595.982,13.518571,105.19,0,0.001531,120.337031,31.504571,13.518571,0
247083.5891,3488596.134,13.517619,105.204286,0,0.001592,120.337031,31.504572,13.517619,0
247083.5527,3488596.281,13.516667,105.219048,0,0.001697,120.33703,31.504573,13.516667,0
247083.5161,3488596.429,13.515789,105.233684,0,0.001671,120.33703,31.504575,13.515789,0
247083.4797,3488596.576,13.515294,105.248823,0,0.001747,120.337029,31.504576,13.515294,0
247083.4433,3488596.723,13.514667,105.263333,0,0.001674,120.337029,31.504577,13.514667,0
247083.4061,3488596.872,13.513846,105.279231,0,0.001804,120.337028,31.504579,13.513846,0
247083.3672,3488597.029,13.512727,105.296363,0,0.001856,120.337028,31.50458,13.512727,0
247083.3245,3488597.201,13.511111,105.315555,0,0.001891,120.337028,31.504582,13.511111,0
247083.2851,3488597.359,13.51,105.334285,0,0.001997,120.337027,31.504583,13.51,0
247083.25,3488597.5,13.51,105.35,0,0.001898,120.337027,31.504584,13.51,0
247083.2174,3488597.632,13.51,105.366666,0,0.002138,120.337026,31.504586,13.51,0
247083.1908,3488597.739,13.51,105.379997,0,0.002114,120.337026,31.504586,13.51,0
